run_id,config_name,total_ram_mb,cpu_cores,batch_size,buffer_size,learning_rate,beta,epsilon,lambd,num_epoch,num_layers,hidden_units,gamma,strength,time_horizon,summary_freq,keep_checkpoints,max_steps,cpu_avg_unity,cpu_peak_unity,ram_avg_unity,ram_peak_unity,cpu_avg_python,cpu_peak_python,ram_avg_python,ram_peak_python,duration_sec
run_1765917176,sample_5211.yaml,11700.625,6,770,2758,0.0003,0.01,0.3,0.99,3,4,84,0.999,0.5,80,702,5,50000,4.463736263736268,11.966666666666667,154.64689217032966,165.06640625,47.21813186813188,50.300000000000004,507.9337225274725,518.1328125,45.122098445892334
run_1765917238,sample_5212.yaml,11700.625,6,673,12930,0.0003,0.01,0.3,0.99,6,2,402,0.999,0.5,83,1212,5,50000,3.4742816091954065,10.966666666666667,157.87210398706895,161.328125,44.330028735632204,50.53333333333333,540.8853044181035,560.76953125,57.66763997077942
run_1765917313,sample_5213.yaml,11700.625,6,761,10761,0.0003,0.01,0.3,0.99,8,2,334,0.999,0.5,28,1929,5,50000,2.810357142857146,12.633333333333333,156.34458705357142,164.29296875,43.73845238095242,50.36666666666667,536.0797154017857,560.8359375,69.69218683242798
run_1765917361,sample_5214.yaml,11700.625,6,407,3199,0.0003,0.01,0.3,0.99,2,3,154,0.999,0.5,83,717,5,50000,4.425193798449617,10.65,156.4132449127907,164.2734375,47.224806201550386,50.5,502.4780614098837,513.8671875,42.61805868148804
run_1765917434,sample_5215.yaml,11700.625,6,396,11719,0.0003,0.01,0.3,0.99,7,3,280,0.999,0.5,121,1711,5,50000,3.0060386473429976,14.316666666666668,156.01415307971016,159.10546875,43.969082125603876,50.550000000000004,534.2314594655797,547.796875,68.6899688243866
run_1765917482,sample_5216.yaml,11700.625,6,566,8589,0.0003,0.01,0.3,0.99,2,4,83,0.999,0.5,111,1080,5,50000,4.945019157088129,8.633333333333333,160.3672323994253,166.26171875,46.048659003831425,50.36666666666667,517.4854525862069,532.0234375,43.13678765296936
run_1765917562,sample_5217.yaml,11700.625,6,510,15679,0.0003,0.01,0.3,0.99,8,3,415,0.999,0.5,74,3164,5,50000,2.9290000000000025,12.933333333333332,159.31893229166667,161.09375,44.6526666666667,50.51666666666667,559.04140625,581.125,74.70861268043518
run_1765917658,sample_5218.yaml,11700.625,6,176,2093,0.0003,0.01,0.3,0.99,9,2,351,0.999,0.5,67,2814,5,50000,2.476098901098904,10.316666666666666,159.32327438186817,161.140625,49.05549450549458,50.53333333333333,497.8334692651099,510.09375,90.77613186836244
run_1765917701,sample_5219.yaml,11700.625,6,603,7867,0.0003,0.01,0.3,0.99,1,1,191,0.999,0.5,100,1931,5,50000,5.157575757575762,7.983333333333333,155.99573863636363,161.015625,46.809090909090884,50.550000000000004,513.2596895292207,527.73828125,38.11298131942749
run_1765917786,sample_5220.yaml,11700.625,6,211,6722,0.0003,0.01,0.3,0.99,9,3,250,0.999,0.5,78,1999,5,50000,2.449068322981368,7.316666666666666,156.42607239906832,159.27734375,46.25807453416155,50.56666666666666,511.3553959627329,531.515625,80.21246218681335
run_1765917836,sample_5221.yaml,11700.625,6,842,11570,0.0003,0.01,0.3,0.99,2,2,259,0.999,0.5,65,3456,5,50000,4.93907407407408,14.299999999999999,156.26380208333333,160.87109375,45.85148148148147,50.43333333333334,521.6209201388889,548.59765625,44.64064311981201
run_1765917900,sample_5222.yaml,11700.625,6,684,11287,0.0003,0.01,0.3,0.99,6,3,101,0.999,0.5,73,4725,5,50000,3.739355742296922,12.633333333333333,158.8889837184874,160.98046875,43.67338935574228,50.53333333333333,522.3449973739496,535.19921875,59.16576981544495
run_1765917952,sample_5223.yaml,11700.625,6,834,1175,0.0003,0.01,0.3,0.99,3,2,237,0.999,0.5,93,1650,5,50000,4.453225806451618,8.299999999999999,154.74390961021504,163.80859375,48.402867383512536,50.550000000000004,509.14453125,518.05078125,46.13408398628235
run_1765918051,sample_5224.yaml,11700.625,6,405,5685,0.0003,0.01,0.3,0.99,8,3,467,0.999,0.5,92,708,5,50000,2.294797178130514,15.966666666666667,158.81047453703704,164.94921875,47.40132275132282,50.31666666666666,535.488425925926,546.890625,94.25698804855348
run_1765918116,sample_5225.yaml,11700.625,6,607,9239,0.0003,0.01,0.3,0.99,9,1,442,0.999,0.5,71,4624,5,50000,3.173966942148764,8.316666666666666,155.84749483471074,164.82421875,43.98071625344354,50.31666666666666,527.1936014979339,541.6796875,60.17362880706787
run_1765918171,sample_5226.yaml,11700.625,6,954,14021,0.0003,0.01,0.3,0.99,5,4,76,0.999,0.5,60,4955,5,50000,3.9315000000000038,8.65,157.0853515625,160.9609375,43.431000000000004,50.43333333333334,537.8625,556.8984375,49.63275623321533
run_1765918256,sample_5227.yaml,11700.625,6,160,10905,0.0003,0.01,0.3,0.99,7,3,277,0.999,0.5,117,1230,5,50000,2.6049382716049405,8.299999999999999,157.57421875,166.12890625,45.297016460905404,50.550000000000004,525.0720244984568,537.859375,80.74928903579712
run_1765918338,sample_5228.yaml,11700.625,6,774,11996,0.0003,0.01,0.3,0.99,10,3,208,0.999,0.5,33,3639,5,50000,2.6129629629629663,11.633333333333333,156.40004595588235,164.48046875,42.390413943355114,50.23333333333333,542.9193984885621,556.8984375,76.20140480995178
run_1765918414,sample_5229.yaml,11700.625,6,987,12866,0.0003,0.01,0.3,0.99,10,3,177,0.999,0.5,123,1940,5,50000,2.862237762237765,12.966666666666667,154.13846700174824,157.14453125,41.29242424242425,50.26666666666667,550.1282233391609,573.23828125,71.17052745819092
run_1765918478,sample_5230.yaml,11700.625,6,454,1829,0.0003,0.01,0.3,0.99,6,3,146,0.999,0.5,29,4668,5,50000,3.3997175141242972,12.633333333333333,157.25830905720338,160.77734375,48.437853107344665,50.26666666666667,494.409858315678,501.6171875,58.65886640548706
run_1765918552,sample_5231.yaml,11700.625,6,789,5770,0.0003,0.01,0.3,0.99,10,1,394,0.999,0.5,81,1038,5,50000,2.8804556354916095,9.983333333333333,159.89079361510792,164.2578125,44.936450839328565,50.416666666666664,521.380929631295,532.83203125,69.20564675331116
run_1765918656,sample_5232.yaml,11700.625,6,125,15516,0.0003,0.01,0.3,0.99,10,2,337,0.999,0.5,82,701,5,50000,2.0328308207705206,13.299999999999999,157.2262876884422,159.30078125,44.0263819095478,50.48333333333333,604.6599992148241,620.37890625,99.26917338371275
run_1765918715,sample_5233.yaml,11700.625,6,517,2566,0.0003,0.01,0.3,0.99,5,1,387,0.999,0.5,81,3240,5,50000,3.8515290519877716,10.65,159.1039994266055,167.5234375,48.12584097859327,50.56666666666666,502.0783400229358,520.08984375,54.15083575248718
run_1765918772,sample_5234.yaml,11700.625,6,154,6776,0.0003,0.01,0.3,0.99,3,3,175,0.999,0.5,35,3592,5,50000,3.9563492063492096,11.299999999999999,155.33604910714286,165.98046875,46.33777777777778,50.449999999999996,505.1142857142857,533.3125,52.13732171058655
run_1765918821,sample_5235.yaml,11700.625,6,661,10794,0.0003,0.01,0.3,0.99,2,1,180,0.999,0.5,47,2706,5,50000,4.977153558052436,13.299999999999999,156.2541257022472,159.04296875,45.699250936329584,50.550000000000004,517.2288448033707,529.7109375,44.15043330192566
run_1765918902,sample_5236.yaml,11700.625,6,303,13428,0.0003,0.01,0.3,0.99,6,3,345,0.999,0.5,102,3595,5,50000,2.8529605263157927,15.950000000000001,156.4904656661184,162.0703125,44.262500000000024,50.5,544.4830900493421,565.73046875,75.7135329246521
run_1765918953,sample_5237.yaml,11700.625,6,328,9108,0.0003,0.01,0.3,0.99,2,2,291,0.999,0.5,69,2591,5,50000,4.440185185185189,8.983333333333333,154.62513020833333,159.4453125,45.90018518518519,50.26666666666667,518.2821614583333,533.09375,44.63714790344238
run_1765919027,sample_5238.yaml,11700.625,6,242,7634,0.0003,0.01,0.3,0.99,8,2,265,0.999,0.5,52,3728,5,50000,2.8394047619047647,11.966666666666667,156.46068638392856,165.22265625,45.10107142857146,50.38333333333333,514.1579799107143,534.078125,69.681569814682
run_1765919094,sample_5239.yaml,11700.625,6,222,15840,0.0003,0.01,0.3,0.99,8,4,130,0.999,0.5,103,1758,5,50000,3.198252688172047,11.966666666666667,157.71355216733872,160.81640625,43.45483870967744,50.53333333333333,533.6267641129032,552.16796875,61.654258489608765
run_1765919158,sample_5240.yaml,11700.625,6,296,15332,0.0003,0.01,0.3,0.99,4,3,482,0.999,0.5,118,2645,5,50000,3.3060224089635883,8.316666666666666,157.6080619747899,167.46484375,45.69915966386555,50.550000000000004,555.7376903886554,582.76953125,59.17335677146912
