run_id,config_name,total_ram_mb,cpu_cores,batch_size,buffer_size,learning_rate,beta,epsilon,lambd,num_epoch,num_layers,hidden_units,gamma,strength,time_horizon,summary_freq,keep_checkpoints,max_steps,cpu_avg_unity,cpu_peak_unity,ram_avg_unity,ram_peak_unity,cpu_avg_python,cpu_peak_python,ram_avg_python,ram_peak_python,duration_sec
run_1766788226,sample_16950.yaml,11700.625,6,765,5356,0.0003,0.01,0.3,0.99,10,3,118,0.999,0.5,43,2282,5,50000,18.115827338129517,79.8,156.43291928956833,159.58984375,281.9258992805759,303.3,511.693317221223,520.8828125,69.18998122215271
run_1766788289,sample_16951.yaml,11700.625,6,635,12295,0.0003,0.01,0.3,0.99,6,3,363,0.999,0.5,49,1789,5,50000,18.603418803418823,45.9,159.26221955128204,165.74609375,272.09230769230777,302.5,549.3666866987179,566.85546875,58.17302918434143
run_1766788366,sample_16952.yaml,11700.625,6,799,7993,0.0003,0.01,0.3,0.99,9,3,308,0.999,0.5,77,3568,5,50000,14.760000000000014,47.9,158.4337015086207,161.40234375,267.5965517241382,301.4,540.9108028017241,554.43359375,72.19125008583069
run_1766788425,sample_16953.yaml,11700.625,6,208,6929,0.0003,0.01,0.3,0.99,5,2,126,0.999,0.5,50,984,5,50000,20.563302752293595,45.9,155.63295584862385,164.28125,275.85504587155987,303.2,507.448251146789,526.53125,54.14523887634277
run_1766788547,sample_16954.yaml,11700.625,6,78,4486,0.0003,0.01,0.3,0.99,9,3,345,0.999,0.5,62,1565,5,50000,9.736324786324795,47.9,161.41152510683762,165.5625,289.6726495726502,303.3,513.2524706196581,529.0546875,116.78930020332336
run_1766788592,sample_16955.yaml,11700.625,6,425,4838,0.0003,0.01,0.3,0.99,2,3,81,0.999,0.5,109,4995,5,50000,27.346913580246934,45.9,156.518856095679,165.96484375,279.01851851851836,303.4,500.66898148148147,517.95703125,40.11648201942444
run_1766788650,sample_16956.yaml,11700.625,6,410,1074,0.0003,0.01,0.3,0.99,3,3,452,0.999,0.5,32,517,5,50000,20.092523364486002,61.8,155.26222984813083,165.25,289.09906542056086,303.4,517.2378796728972,528.71484375,53.13362145423889
run_1766788704,sample_16957.yaml,11700.625,6,832,14813,0.0003,0.01,0.3,0.99,5,2,94,0.999,0.5,51,1114,5,50000,23.180198019802003,63.8,159.14534344059405,167.23046875,257.3524752475248,301.5,532.8687345297029,560.09375,50.124327421188354
run_1766788757,sample_16958.yaml,11700.625,6,634,6163,0.0003,0.01,0.3,0.99,4,1,326,0.999,0.5,93,3003,5,50000,24.968750000000025,49.7,154.90620930989584,160.3203125,274.3385416666667,301.6,513.3979085286459,526.90625,47.625428438186646
run_1766788810,sample_16959.yaml,11700.625,6,449,6974,0.0003,0.01,0.3,0.99,3,2,318,0.999,0.5,29,770,5,50000,25.128865979381466,71.7,153.29518363402062,162.43359375,280.05463917525776,301.4,513.9682667525773,525.51953125,48.14450454711914
run_1766788881,sample_16960.yaml,11700.625,6,326,7236,0.0003,0.01,0.3,0.99,7,4,220,0.999,0.5,61,4521,5,50000,17.360902255639115,69.9,155.97086466165413,159.16015625,275.25563909774445,301.4,517.6116365131579,529.015625,66.17156195640564
run_1766788940,sample_16961.yaml,11700.625,6,941,12822,0.0003,0.01,0.3,0.99,4,3,390,0.999,0.5,124,2057,5,50000,20.200000000000017,49.9,155.39377170138889,158.8671875,269.73981481481474,301.4,568.2602719907408,593.3125,53.64265203475952
run_1766788993,sample_16962.yaml,11700.625,6,594,16304,0.0003,0.01,0.3,0.99,3,3,426,0.999,0.5,89,1650,5,50000,22.753061224489816,43.9,157.08537946428572,163.98828125,275.98061224489805,301.7,561.037747130102,590.83203125,48.62201905250549
run_1766789043,sample_16963.yaml,11700.625,6,825,15131,0.0003,0.01,0.3,0.99,3,2,213,0.999,0.5,106,3097,5,50000,25.662222222222248,75.8,156.7468315972222,161.109375,265.1777777777779,303.4,543.5055989583333,565.421875,44.607871770858765
run_1766789113,sample_16964.yaml,11700.625,6,177,7127,0.0003,0.01,0.3,0.99,7,3,115,0.999,0.5,20,1214,5,50000,17.17480916030536,63.9,158.0285364980916,161.49609375,274.2160305343513,301.6,500.77689646946567,512.671875,65.16261553764343
run_1766789182,sample_16965.yaml,11700.625,6,550,10030,0.0003,0.01,0.3,0.99,8,2,352,0.999,0.5,56,2689,5,50000,17.65426356589149,57.9,156.27371002906978,164.51171875,265.2449612403102,301.5,530.8720021802326,543.890625,64.16040921211243
