runNr,nrSteps,timeUnit,meanReward
1312,780000,13,4.426407337188721
1312,840000,14,4.54662561416626
1312,900000,15,4.696651458740234
1312,960000,16,4.794963836669922
1313,60000,1,1.914006948471069
1313,120000,2,2.917379379272461
1313,180000,3,4.151379108428955
1313,240000,4,4.648475646972656
1313,300000,5,4.88548755645752
1314,60000,1,-1.0
1314,120000,2,0.02409346215426922
1314,180000,3,3.411883592605591
1314,240000,4,4.346048355102539
1314,300000,5,4.573087692260742
1314,360000,6,4.825386047363281
1315,60000,1,0.4054651260375977
1315,120000,2,3.935693025588989
1315,180000,3,4.163773536682129
1315,240000,4,4.213838577270508
1315,300000,5,4.349526405334473
1315,360000,6,4.357427597045898
1315,420000,7,4.727431297302246
1316,60000,1,0.7238844037055969
1316,120000,2,0.7024650573730469
1316,180000,3,4.069473266601562
1316,240000,4,3.843982219696045
1316,300000,5,4.032782554626465
1316,360000,6,4.399630069732666
1316,420000,7,4.643466949462891
1316,480000,8,4.844581127166748
1317,60000,1,0.1180149838328362
1317,120000,2,3.14900541305542
1317,180000,3,4.572279453277588
1317,240000,4,4.739530563354492
1318,60000,1,0.3784749805927277
1318,120000,2,1.532347559928894
1318,180000,3,4.588403224945068
1318,240000,4,4.685202121734619
1318,300000,5,4.825599193572998
1319,60000,1,0.4007953107357025
1319,120000,2,1.814518094062805
1319,180000,3,2.953662157058716
1319,240000,4,4.251039028167725
1319,300000,5,4.657951354980469
1319,360000,6,4.753374099731445
1320,60000,1,0.1143743470311165
1320,120000,2,3.467406272888184
1320,180000,3,4.269010066986084
1320,240000,4,4.76188850402832
1321,60000,1,1.104467988014221
1321,120000,2,3.783276319503784
1321,180000,3,4.49138879776001
1321,240000,4,4.712651252746582
1322,60000,1,3.067704916000366
1322,120000,2,4.73105001449585
1323,60000,1,0.5462232232093811
1323,120000,2,3.254829406738281
1323,180000,3,4.432334423065186
1323,240000,4,4.711639404296875
1324,60000,1,3.027397871017456
1324,120000,2,3.991357088088989
1324,180000,3,4.596344470977783
1324,240000,4,4.721839904785156
1325,60000,1,0.03366151079535484
1325,120000,2,1.432743906974792
1325,180000,3,3.918669939041138
1325,240000,4,4.342462539672852
1325,300000,5,4.29805850982666
1325,360000,6,4.559087753295898
1325,420000,7,4.746749877929688
1326,60000,1,-0.2821081280708313
1326,120000,2,3.388734102249146
1326,180000,3,4.299118518829346
1326,240000,4,4.697322368621826
1326,300000,5,4.68282413482666
1326,360000,6,4.870739936828613
1327,60000,1,-1.0
1327,120000,2,0.3110902011394501
1327,180000,3,3.86988091468811
1327,240000,4,4.363883972167969
1327,300000,5,4.285282135009766
1327,360000,6,4.618029117584229
1327,420000,7,4.755817890167236
1328,60000,1,2.05695652961731
1328,120000,2,4.342178821563721
1328,180000,3,4.625471115112305
1328,240000,4,4.78539514541626
1329,60000,1,-1.0
1329,120000,2,-1.0
1329,180000,3,-0.7526776790618896
1329,240000,4,1.297676920890808
1329,300000,5,4.671729564666748
1329,360000,6,4.766191482543945
1330,60000,1,-0.5366400480270386
1330,120000,2,1.05930769443512
1330,180000,3,3.693543434143066
1330,240000,4,4.462255477905273
1330,300000,5,4.758218288421631
1331,60000,1,0.6150844097137451
1331,120000,2,0.8735813498497009
1331,180000,3,3.271498918533325
1331,240000,4,4.680776596069336
1331,300000,5,4.866006374359131
1332,60000,1,2.814458131790161
1332,120000,2,3.553457498550415
1332,180000,3,4.25998067855835
1332,240000,4,4.299983978271484
1332,300000,5,4.524569034576416
1332,360000,6,4.69133472442627
1332,420000,7,4.745419502258301
1333,60000,1,-0.5137600302696228
1333,120000,2,0.5094465017318726
1333,180000,3,3.20867133140564
1333,240000,4,4.327214241027832
1333,300000,5,4.678523063659668
1333,360000,6,4.656168937683105
1333,420000,7,4.777838230133057
1334,60000,1,1.520290851593018
1334,120000,2,3.790310621261597
1334,180000,3,4.552541732788086
1334,240000,4,4.788824558258057
1335,60000,1,1.079742789268494
1335,120000,2,0.7763761878013611
1335,180000,3,2.002703428268433
1335,240000,4,2.690919160842896
1335,300000,5,2.987823009490967
1335,360000,6,3.497808694839478
1335,420000,7,2.917374610900879
1335,480000,8,3.278944730758667
1335,540000,9,3.236068248748779
1335,600000,10,3.080495357513428
1335,660000,11,3.830705642700195
1335,720000,12,4.061963558197021
1335,780000,13,3.652201652526855
1335,840000,14,3.568232774734497
1335,900000,15,3.578792572021484
1335,960000,16,3.911624431610107
1335,1020000,17,3.761375188827515
1335,1080000,18,3.773360252380371
1335,1140000,19,4.116029739379883
1335,1200000,20,4.217965126037598
1335,1260000,21,4.395902633666992
1335,1320000,22,4.463395118713379
1335,1380000,23,4.514879703521729
1335,1440000,24,4.106133937835693
1335,1500000,25,4.313694000244141
1335,1560000,26,4.518699645996094
1335,1620000,27,4.407046318054199
1335,1680000,28,4.393477916717529
1335,1740000,29,4.478570461273193
1335,1800000,30,4.649932384490967
1335,1860000,31,4.374603271484375
1335,1920000,32,4.561807155609131
1335,1980000,33,4.637255668640137
1335,2040000,34,4.693092346191406
1335,2100000,35,4.743325233459473
1336,60000,1,1.849833846092224
1336,120000,2,2.974431276321411
1336,180000,3,3.565145015716553
1336,240000,4,3.898270845413208
1336,300000,5,4.164035320281982
1336,360000,6,4.584262371063232
1336,420000,7,4.642980575561523
1336,480000,8,4.752447128295898
1337,60000,1,-0.664576530456543
1337,120000,2,-0.2286338359117508
1337,180000,3,0.07138629257678986
1337,240000,4,2.381591081619263
1337,300000,5,4.309775829315186
1337,360000,6,4.734748363494873
1338,60000,1,-1.0
1338,120000,2,-0.9133754372596741
1338,180000,3,-0.5901588797569275
1338,240000,4,1.346110105514526
1338,300000,5,2.831401586532593
1338,360000,6,3.117373943328857
1338,420000,7,3.406112670898438
1338,480000,8,4.016953945159912
1338,540000,9,4.407478809356689
1338,600000,10,4.729217529296875
1339,60000,1,-0.8283939957618713
1339,120000,2,-0.3032085001468658
1339,180000,3,-0.5838149785995483
1339,240000,4,-0.7325454950332642
1339,300000,5,1.881060004234314
1339,360000,6,2.867040634155273
1339,420000,7,4.183208465576172
1339,480000,8,4.515045642852783
1339,540000,9,4.737279891967773
1340,60000,1,0.5796904563903809
1340,120000,2,3.048942804336548
1340,180000,3,4.434057712554932
1340,240000,4,4.91317892074585
1341,60000,1,2.374086618423462
1341,120000,2,4.423765659332275
1341,180000,3,4.680449962615967
1341,240000,4,4.894955158233643
1342,60000,1,-0.1442263424396515
1342,120000,2,3.193136930465698
1342,180000,3,4.757438659667969
1343,60000,1,-1.0
1343,120000,2,-0.1729973256587982
1343,180000,3,3.076069116592407
1343,240000,4,4.290800094604492
1343,300000,5,4.801331520080566
1344,60000,1,2.067584037780762
1344,120000,2,3.238901615142822
1344,180000,3,4.580060482025146
1344,240000,4,4.865251064300537
1345,60000,1,-0.8189818859100342
1345,120000,2,1.492952942848206
1345,180000,3,3.972306728363037
1345,240000,4,4.294631481170654
1345,300000,5,4.625270843505859
1345,360000,6,4.460669040679932
1345,420000,7,4.570582389831543
1345,480000,8,4.645167827606201
1345,540000,9,4.686715126037598
1345,600000,10,4.785813808441162
1346,60000,1,1.165196180343628
1346,120000,2,2.548681259155273
1346,180000,3,3.385007619857788
1346,240000,4,4.264226913452148
1346,300000,5,4.207574367523193
1346,360000,6,4.392786979675293
1346,420000,7,4.732120037078857
1347,60000,1,-0.002082110848277807
1347,120000,2,1.859157919883728
1347,180000,3,4.1709303855896
1347,240000,4,4.55954647064209
1347,300000,5,4.74290132522583
1348,60000,1,0.009487143717706203
1348,120000,2,1.412014365196228
1348,180000,3,3.489590883255005
1348,240000,4,4.635538101196289
1348,300000,5,4.841291904449463
1349,60000,1,-0.5184571743011475
1349,120000,2,0.6007310152053833
1349,180000,3,4.182271003723145
1349,240000,4,4.302594661712646
1349,300000,5,4.446891784667969
1349,360000,6,4.750958442687988
1350,60000,1,1.145308017730713
1350,120000,2,0.3580899834632874
1350,180000,3,1.063277125358582
1350,240000,4,2.034130096435547
1350,300000,5,2.558811902999878
1350,360000,6,3.432249307632446
1350,420000,7,3.826282978057861
1350,480000,8,3.960757493972778
1350,540000,9,2.981569290161133
1350,600000,10,3.380032777786255
1350,660000,11,4.046542167663574
1350,720000,12,4.319392681121826
1350,780000,13,4.518477916717529
1350,840000,14,4.601943016052246
1350,900000,15,4.705924034118652
1351,60000,1,0.3879299759864807
1351,120000,2,1.997615337371826
1351,180000,3,4.135969161987305
1351,240000,4,4.615933418273926
1351,300000,5,4.636770725250244
1351,360000,6,4.726922035217285
1352,60000,1,-1.0
1352,120000,2,-0.8361151814460754
1352,180000,3,-0.9109938144683838
1352,240000,4,1.457709312438965
1352,300000,5,4.165533542633057
1352,360000,6,4.863536357879639
1353,60000,1,-0.2596278190612793
1353,120000,2,2.042063474655151
1353,180000,3,3.368003368377686
1353,240000,4,4.479103088378906
1353,300000,5,4.823116779327393
1354,60000,1,-0.6711882948875427
1354,120000,2,2.817092895507812
1354,180000,3,2.635390996932983
1354,240000,4,3.783442258834839
1354,300000,5,4.143879413604736
1354,360000,6,4.402093410491943
1354,420000,7,4.77710485458374
1355,60000,1,2.727932691574097
1355,120000,2,2.640143156051636
1355,180000,3,4.102930545806885
1355,240000,4,4.614838123321533
1355,300000,5,4.66376256942749
1355,360000,6,4.721930980682373
1356,60000,1,-0.8218666911125183
1356,120000,2,0.6307557821273804
1356,180000,3,0.6439205408096313
1356,240000,4,3.07697319984436
1356,300000,5,4.369044780731201
1356,360000,6,4.698093891143799
1356,420000,7,4.723932266235352
1357,60000,1,-0.823993980884552
1357,120000,2,0.9301626682281494
1357,180000,3,3.048526048660278
1357,240000,4,2.702500820159912
1357,300000,5,3.888678073883057
1357,360000,6,4.192171573638916
1357,420000,7,3.80527400970459
1357,480000,8,3.950034379959106
1357,540000,9,4.220090866088867
1357,600000,10,4.470510005950928
1357,660000,11,4.512268543243408
1357,720000,12,4.6776123046875
1357,780000,13,4.58106517791748
1357,840000,14,4.77255916595459
1358,60000,1,0.9852333664894104
1358,120000,2,2.997573137283325
1358,180000,3,4.707565784454346
1359,60000,1,-0.5257714986801147
1359,120000,2,-0.4267739653587341
1359,180000,3,0.6364120244979858
1359,240000,4,3.257821559906006
1359,300000,5,3.555919408798218
1359,360000,6,4.15441370010376
1359,420000,7,4.492907524108887
1359,480000,8,4.746148586273193
1360,60000,1,0.6609772443771362
1360,120000,2,1.725134611129761
1360,180000,3,2.921921491622925
1360,240000,4,4.018172264099121
1360,300000,5,4.174559593200684
1360,360000,6,4.624325752258301
1360,420000,7,4.543113231658936
1360,480000,8,4.790627479553223
1361,60000,1,-1.0
1361,120000,2,-0.6616559028625488
1361,180000,3,-0.5096806287765503
1361,240000,4,0.1887499690055847
1361,300000,5,1.515547752380371
1361,360000,6,3.71150541305542
1361,420000,7,4.429836750030518
1361,480000,8,4.555578231811523
1361,540000,9,4.790063858032227
1362,60000,1,1.959064602851868
1362,120000,2,4.675589084625244
1362,180000,3,4.883060455322266
1363,60000,1,-0.006410261150449514
1363,120000,2,2.505781173706055
1363,180000,3,4.257140636444092
1363,240000,4,4.646821022033691
1363,300000,5,4.689120292663574
1363,360000,6,4.780897617340088
1364,60000,1,0.7949318885803223
1364,120000,2,2.275110960006714
1364,180000,3,4.187193393707275
1364,240000,4,4.144226551055908
1364,300000,5,4.619523525238037
1364,360000,6,4.739626407623291
1365,60000,1,-0.8370546102523804
1365,120000,2,-0.3039657473564148
1365,180000,3,4.103887557983398
1365,240000,4,4.56477165222168
1365,300000,5,4.562325000762939
1365,360000,6,4.605865955352783
1365,420000,7,4.657820701599121
1365,480000,8,4.821048259735107
1366,60000,1,-1.0
1366,120000,2,-0.9177538752555847
1366,180000,3,1.609324097633362
1366,240000,4,3.171550035476685
1366,300000,5,3.885846614837646
1366,360000,6,4.277738571166992
1366,420000,7,4.517261505126953
1366,480000,8,4.733632564544678
1366,540000,9,4.90383768081665
1367,60000,1,-1.0
1367,120000,2,-0.5286695957183838
1367,180000,3,2.893722057342529
1367,240000,4,4.415615081787109
1367,300000,5,4.773124694824219
1368,60000,1,-0.5159200429916382
1368,120000,2,0.9990770816802979
1368,180000,3,3.67573618888855
1368,240000,4,3.666812419891357
1368,300000,5,4.077539443969727
1368,360000,6,4.414431571960449
1368,420000,7,4.722867012023926
1368,480000,8,4.779286861419678
1369,60000,1,-0.2458702921867371
1369,120000,2,1.578669190406799
1369,180000,3,2.516631126403809
1369,240000,4,3.361094951629639
1369,300000,5,3.562477350234985
1369,360000,6,3.92488169670105
1369,420000,7,4.586342334747314
1369,480000,8,4.806040287017822
1370,60000,1,1.234247922897339
1370,120000,2,4.351570606231689
1370,180000,3,4.392030715942383
1370,240000,4,4.663892269134521
1370,300000,5,4.845201969146729
1371,60000,1,0.5126318335533142
1371,120000,2,0.6440303325653076
1371,180000,3,4.223587036132812
1371,240000,4,4.636804103851318
1371,300000,5,4.756253719329834
1372,60000,1,0.7195199728012085
1372,120000,2,1.096678614616394
1372,180000,3,3.966429233551025
1372,240000,4,4.446688175201416
1372,300000,5,4.767497539520264
1373,60000,1,-0.8395697474479675
1373,120000,2,-0.6548911929130554
1373,180000,3,-0.9136125445365906
1373,240000,4,-0.9151661992073059
1373,300000,5,0.197811558842659
1373,360000,6,0.7107325196266174
1373,420000,7,0.6577116847038269
1373,480000,8,2.022261381149292
1373,540000,9,2.657752752304077
1373,600000,10,2.902140617370605
1373,660000,11,3.204910278320312
1373,720000,12,2.883935213088989
1373,780000,13,2.909394025802612
1373,840000,14,3.88964581489563
1373,900000,15,3.490529537200928
1373,960000,16,3.687996387481689
1373,1020000,17,4.113483905792236
1373,1080000,18,4.63823127746582
1373,1140000,19,4.449732780456543
1373,1200000,20,4.468736171722412
1373,1260000,21,4.304296970367432
1373,1320000,22,4.478059768676758
1373,1380000,23,4.635752201080322
1373,1440000,24,4.768100261688232
1374,60000,1,1.160114288330078
1374,120000,2,4.002522945404053
1374,180000,3,4.585530281066895
1374,240000,4,4.613550186157227
1374,300000,5,4.645886421203613
1374,360000,6,4.696255207061768
1374,420000,7,4.774881362915039
1375,60000,1,-0.3709889054298401
1375,120000,2,0.4599407315254211
1375,180000,3,0.8448942303657532
1375,240000,4,2.779193162918091
1375,300000,5,3.366591453552246
1375,360000,6,3.892420291900635
1375,420000,7,4.299431324005127
1375,480000,8,4.810603618621826
1376,60000,1,-1.0
1376,120000,2,-0.6510118246078491
1376,180000,3,0.04770131036639214
1376,240000,4,0.1881480067968369
1376,300000,5,2.986011981964111
1376,360000,6,2.990489721298218
1376,420000,7,3.622577428817749
1376,480000,8,3.877745151519775
1376,540000,9,4.445013523101807
1376,600000,10,4.318332195281982
1376,660000,11,4.404758930206299
1376,720000,12,4.337531089782715
1376,780000,13,4.364092350006104
1376,840000,14,4.507314682006836
1376,900000,15,4.619681358337402
1376,960000,16,4.615182876586914
1376,1020000,17,4.592220783233643
1376,1080000,18,4.592087268829346
1376,1140000,19,4.659734725952148
1376,1200000,20,4.770707130432129
1377,60000,1,0.64201819896698
1377,120000,2,0.06725672632455826
1377,180000,3,0.09276899695396423
1377,240000,4,0.5221349596977234
1377,300000,5,2.772229671478271
1377,360000,6,4.111818790435791
1377,420000,7,4.735097885131836
1377,480000,8,4.789558410644531
1378,60000,1,2.749769449234009
1378,120000,2,4.588294982910156
1378,180000,3,4.585814952850342
1378,240000,4,4.868962287902832
1379,60000,1,-0.2518108487129211
1379,120000,2,0.7936282157897949
1379,180000,3,3.612854719161987
1379,240000,4,4.51054573059082
1379,300000,5,4.518681526184082
1379,360000,6,4.547762393951416
1379,420000,7,4.80350923538208
1380,60000,1,1.108583927154541
1380,120000,2,3.820817470550537
1380,180000,3,4.670054912567139
1380,240000,4,4.909587860107422
1381,60000,1,-0.1498368680477142
1381,120000,2,3.650156021118164
1381,180000,3,4.61199426651001
1381,240000,4,4.813823699951172
1382,60000,1,0.3154975473880768
1382,120000,2,3.784033060073853
1382,180000,3,3.96761679649353
1382,240000,4,3.893919944763184
1382,300000,5,4.417943477630615
1382,360000,6,4.582451343536377
1382,420000,7,4.613799095153809
1382,480000,8,4.79000186920166
1383,60000,1,2.627607345581055
1383,120000,2,4.544873714447021
1383,180000,3,4.939587593078613
1384,60000,1,3.173071384429932
1384,120000,2,4.602310180664062
1384,180000,3,4.897361278533936
1385,60000,1,3.92763876914978
1385,120000,2,4.791178703308105
1386,60000,1,2.350821256637573
1386,120000,2,4.395449638366699
1386,180000,3,4.685738086700439
1386,240000,4,4.87399435043335
1387,60000,1,1.80279016494751
1387,120000,2,4.249589920043945
1387,180000,3,4.753508567810059
1388,60000,1,2.803163051605225
1388,120000,2,4.449334144592285
1388,180000,3,4.731563568115234
1388,240000,4,4.816153526306152
1389,60000,1,-0.8284727931022644
1389,120000,2,-0.6756666898727417
1389,180000,3,-0.2114571779966354
1389,240000,4,1.183627128601074
1389,300000,5,3.840617418289185
1389,360000,6,4.762250900268555
1390,60000,1,-1.0
1390,120000,2,-0.8362394571304321
1390,180000,3,-0.5104238986968994
1390,240000,4,1.322075843811035
1390,300000,5,3.781565189361572
1390,360000,6,4.400392055511475
1390,420000,7,4.561387538909912
1390,480000,8,4.673439502716064
1390,540000,9,4.769003391265869
1391,60000,1,1.491328597068787
1391,120000,2,4.362935543060303
1391,180000,3,4.521684169769287
1391,240000,4,4.88300895690918
1392,60000,1,1.312083005905151
1392,120000,2,3.44371223449707
1392,180000,3,4.393293857574463
1392,240000,4,4.513741016387939
1392,300000,5,4.765862464904785
1393,60000,1,-0.5063886046409607
1393,120000,2,-0.1620366871356964
1393,180000,3,1.956990838050842
1393,240000,4,3.836544275283813
1393,300000,5,4.434269905090332
1393,360000,6,4.388375759124756
1393,420000,7,4.645163536071777
1393,480000,8,4.783456325531006
1394,60000,1,0.2229267954826355
1394,120000,2,0.5260708928108215
1394,180000,3,1.247053027153015
1394,240000,4,3.310015916824341
1394,300000,5,3.983721733093262
1394,360000,6,3.991544485092163
1394,420000,7,3.95159912109375
1394,480000,8,4.116554737091064
1394,540000,9,4.399853706359863
1394,600000,10,4.63005256652832
1394,660000,11,4.643614292144775
1394,720000,12,4.656675815582275
1394,780000,13,4.555901527404785
1394,840000,14,4.617644309997559
1394,900000,15,4.68157958984375
1394,960000,16,4.77584981918335
1395,60000,1,2.78338098526001
1395,120000,2,4.500890254974365
1395,180000,3,4.749652862548828
1396,60000,1,-0.2480811178684235
1396,120000,2,2.93680739402771
1396,180000,3,4.717526912689209
1396,240000,4,4.88284969329834
1397,60000,1,-0.2456216514110565
1397,120000,2,2.549294948577881
1397,180000,3,4.680931091308594
1397,240000,4,4.789413452148438
1398,60000,1,0.7560930252075195
1398,120000,2,2.818539142608643
1398,180000,3,3.420292615890503
1398,240000,4,3.189103126525879
1398,300000,5,4.259252548217773
1398,360000,6,4.43133544921875
1398,420000,7,4.623944282531738
1398,480000,8,4.784143447875977
1399,60000,1,-0.2746919095516205
1399,120000,2,1.19886040687561
1399,180000,3,2.814987182617188
1399,240000,4,3.631576299667358
1399,300000,5,3.988821268081665
1399,360000,6,4.025834560394287
1399,420000,7,4.007466793060303
1399,480000,8,4.409312725067139
1399,540000,9,4.57785177230835
1399,600000,10,4.508699417114258
1399,660000,11,4.620857715606689
1399,720000,12,4.557153701782227
1399,780000,13,4.702324867248535
1399,840000,14,4.860382556915283
1400,60000,1,1.453785419464111
1400,120000,2,2.323979377746582
1400,180000,3,4.183963298797607
1400,240000,4,4.444054126739502
1400,300000,5,4.686615943908691
1400,360000,6,4.698869228363037
1400,420000,7,4.836197376251221
1401,60000,1,-0.8304121494293213
1401,120000,2,0.2317947745323181
1401,180000,3,0.8416929841041565
1401,240000,4,1.288100004196167
1401,300000,5,2.144608020782471
1401,360000,6,2.054404020309448
1401,420000,7,2.053740978240967
1401,480000,8,2.123744010925293
1401,540000,9,1.94255530834198
1401,600000,10,2.914724111557007
1401,660000,11,2.934099197387695
1401,720000,12,3.430812358856201
1401,780000,13,4.038676738739014
1401,840000,14,3.963873147964478
1401,900000,15,4.493989944458008
1401,960000,16,4.684885501861572
1401,1020000,17,4.751691818237305
1402,60000,1,0.2094049453735352
1402,120000,2,1.273348450660706
1402,180000,3,3.421236515045166
1402,240000,4,3.667990446090698
1402,300000,5,4.146383762359619
1402,360000,6,4.328495025634766
1402,420000,7,4.357605457305908
1402,480000,8,4.474066257476807
1402,540000,9,4.621406555175781
1402,600000,10,4.510914325714111
1402,660000,11,4.561759948730469
1402,720000,12,4.559451103210449
1402,780000,13,4.685074806213379
1402,840000,14,4.617253303527832
1402,900000,15,4.741872787475586
1402,960000,16,4.776488304138184
1403,60000,1,0.5217767357826233
1403,120000,2,3.635459661483765
1403,180000,3,4.451460838317871
1403,240000,4,4.91295862197876
1404,60000,1,-0.2699784338474274
1404,120000,2,1.54017961025238
1404,180000,3,4.260837554931641
1404,240000,4,4.533838748931885
1404,300000,5,4.751391410827637
1405,60000,1,0.3980976641178131
1405,120000,2,1.62983500957489
1405,180000,3,3.535531520843506
1405,240000,4,3.744939088821411
1405,300000,5,4.315517425537109
1405,360000,6,4.339845657348633
1405,420000,7,4.123113632202148
1405,480000,8,4.427364349365234
1405,540000,9,4.381803512573242
1405,600000,10,4.474103450775146
1405,660000,11,4.577961921691895
1405,720000,12,4.667890071868896
1405,780000,13,4.744874000549316
1405,840000,14,4.777296543121338
1406,60000,1,-1.0
1406,120000,2,-0.8232272863388062
1406,180000,3,0.4143160283565521
1406,240000,4,3.666049480438232
1406,300000,5,4.467453479766846
1406,360000,6,4.498954772949219
1406,420000,7,4.659519195556641
1406,480000,8,4.833449840545654
1407,60000,1,1.037277579307556
1407,120000,2,2.42672872543335
1407,180000,3,4.609633445739746
1407,240000,4,4.82313871383667
1408,60000,1,0.4315142333507538
1408,120000,2,3.73803448677063
1408,180000,3,4.483498573303223
1408,240000,4,4.815928936004639
1409,60000,1,-1.0
1409,120000,2,-1.0
1409,180000,3,-1.0
1409,240000,4,-0.8284939527511597
1409,300000,5,2.867112159729004
1409,360000,6,4.163771629333496
1409,420000,7,4.683030128479004
1409,480000,8,4.776347160339355
1410,60000,1,-1.0
1410,120000,2,0.8453499674797058
1410,180000,3,3.452693462371826
1410,240000,4,4.497523307800293
1410,300000,5,4.825714588165283
1411,60000,1,1.705809831619263
1411,120000,2,3.336358308792114
1411,180000,3,4.703368186950684
1411,240000,4,4.814882755279541
1412,60000,1,1.094952940940857
1412,120000,2,3.760124206542969
1412,180000,3,4.783971786499023
1413,60000,1,-0.6779941916465759
1413,120000,2,0.2113563716411591
1413,180000,3,2.181139945983887
1413,240000,4,4.551997184753418
1413,300000,5,4.619282245635986
1413,360000,6,4.592147350311279
1413,420000,7,4.687949657440186
1413,480000,8,4.799403190612793
1414,60000,1,-0.5381371974945068
1414,120000,2,-0.6673254370689392
1414,180000,3,1.662009716033936
1414,240000,4,3.239217519760132
1414,300000,5,4.279026508331299
1414,360000,6,4.412941455841064
1414,420000,7,4.784875392913818
1415,60000,1,-0.8377818465232849
1415,120000,2,1.277425765991211
1415,180000,3,4.028675556182861
1415,240000,4,4.714151382446289
1415,300000,5,4.783375263214111
1416,60000,1,2.682082653045654
1416,120000,2,4.081596374511719
1416,180000,3,4.624606609344482
1416,240000,4,4.790587902069092
1417,60000,1,3.053406476974487
1417,120000,2,4.586900234222412
1417,180000,3,4.597122669219971
1417,240000,4,4.805878162384033
1418,60000,1,-0.6853000521659851
1418,120000,2,2.519798517227173
1418,180000,3,4.209989070892334
1418,240000,4,4.21802806854248
1418,300000,5,4.437647819519043
1418,360000,6,4.678612232208252
1418,420000,7,4.686314582824707
1418,480000,8,4.761669635772705
1419,60000,1,-0.5383471250534058
1419,120000,2,-0.999962568283081
1419,180000,3,-0.5833000540733337
1419,240000,4,1.185657501220703
1419,300000,5,2.138465404510498
1419,360000,6,3.338351011276245
1419,420000,7,4.286171913146973
1419,480000,8,4.480489730834961
1419,540000,9,4.804003715515137
1420,60000,1,2.004289627075195
1420,120000,2,4.245212554931641
1420,180000,3,4.679446697235107
1420,240000,4,4.722670555114746
1420,300000,5,4.908515930175781
1421,60000,1,-0.670188307762146
1421,120000,2,-0.4403014779090881
1421,180000,3,-0.00391510920599103
1421,240000,4,0.2867172956466675
1421,300000,5,0.1887633502483368
1421,360000,6,1.688371419906616
1421,420000,7,2.913312435150146
1421,480000,8,3.22661566734314
1421,540000,9,3.695389747619629
1421,600000,10,4.394088268280029
1421,660000,11,4.461759567260742
1421,720000,12,4.461443901062012
1421,780000,13,4.653012752532959
1421,840000,14,4.691325664520264
1421,900000,15,4.586930751800537
1421,960000,16,4.571358680725098
1421,1020000,17,4.713894367218018
1421,1080000,18,4.638298988342285
1421,1140000,19,4.649957180023193
1421,1200000,20,4.687815189361572
1421,1260000,21,4.770706176757812
1422,60000,1,0.3975813984870911
1422,120000,2,0.6387670636177063
1422,180000,3,2.813076734542847
1422,240000,4,3.620150327682495
1422,300000,5,3.787047386169434
1422,360000,6,4.259184837341309
1422,420000,7,4.332823276519775
1422,480000,8,4.181118488311768
1422,540000,9,4.244461536407471
1422,600000,10,4.462265968322754
1422,660000,11,4.596847057342529
1422,720000,12,4.673506736755371
1422,780000,13,4.724050045013428
1422,840000,14,4.806550025939941
1423,60000,1,0.8677318692207336
1423,120000,2,2.730163335800171
1423,180000,3,2.863215684890747
1423,240000,4,3.522820472717285
1423,300000,5,4.036859512329102
1423,360000,6,4.076961040496826
1423,420000,7,4.293705463409424
1423,480000,8,4.280547618865967
1423,540000,9,4.537824153900146
1423,600000,10,4.606848239898682
1423,660000,11,4.839318752288818
1424,60000,1,1.579335570335388
1424,120000,2,4.528307914733887
1424,180000,3,4.769074440002441
1425,60000,1,1.235679984092712
1425,120000,2,3.024631261825562
1425,180000,3,4.00630521774292
1425,240000,4,4.280211448669434
1425,300000,5,4.700704097747803
1425,360000,6,4.687512874603271
1425,420000,7,4.757295608520508
1426,60000,1,1.951540946960449
1426,120000,2,3.43495512008667
1426,180000,3,4.605595588684082
1426,240000,4,4.696816921234131
1426,300000,5,4.770707607269287
1427,60000,1,1.545977354049683
1427,120000,2,4.197188854217529
1427,180000,3,4.711125373840332
1427,240000,4,4.805106639862061
1428,60000,1,0.6266577839851379
1428,120000,2,2.712383508682251
1428,180000,3,4.164100646972656
1428,240000,4,4.469888687133789
1428,300000,5,4.68457555770874
1428,360000,6,4.894082546234131
1429,60000,1,-1.0
1429,120000,2,-0.7549552917480469
1429,180000,3,1.704554915428162
1429,240000,4,4.430716514587402
1429,300000,5,4.780102252960205
1430,60000,1,-0.670264720916748
1430,120000,2,0.5572183728218079
1430,180000,3,2.572242498397827
1430,240000,4,3.846464157104492
1430,300000,5,4.403176784515381
1430,360000,6,4.764600276947021
1431,60000,1,-0.2341944724321365
1431,120000,2,-0.7456485033035278
1431,180000,3,0.07350537925958633
1431,240000,4,0.991972804069519
1431,300000,5,2.776971101760864
1431,360000,6,4.24819803237915
1431,420000,7,4.422597885131836
1431,480000,8,4.35372257232666
1431,540000,9,4.641619682312012
1431,600000,10,4.772676467895508
1432,60000,1,0.9075659513473511
1432,120000,2,4.037558555603027
1432,180000,3,4.757614135742188
1433,60000,1,-0.3823833763599396
1433,120000,2,-0.909600019454956
1433,180000,3,-0.4446840882301331
1433,240000,4,1.14144241809845
1433,300000,5,2.08405876159668
1433,360000,6,3.394573926925659
1433,420000,7,4.494327545166016
1433,480000,8,4.436931610107422
1433,540000,9,4.611890316009521
1433,600000,10,4.317314624786377
1433,660000,11,4.482762336730957
1433,720000,12,4.356938362121582
1433,780000,13,4.552992820739746
1433,840000,14,4.625720500946045
1433,900000,15,4.637283325195312
1433,960000,16,4.752684593200684
1434,60000,1,-0.01770259439945221
1434,120000,2,2.614161252975464
1434,180000,3,4.022510051727295
